# ID X Y Z T U V W
2.055000000000000000e+03 7.004194777363545121e+00 1.411121768952910971e+00 -4.093879480221450651e-01 1.460000021755695343e+01 1.072704487552245789e+00 -2.112249066561311221e-03 7.485824338531683669e-04
2.118000000000000000e+03 5.039589505239607803e+00 -4.437842613107206152e-02 -3.884144775185766618e-01 1.460000021755695343e+01 8.385159655378269239e-01 -1.761048968180573340e-02 -9.631145930054738069e-02
2.868000000000000000e+03 1.119209822981550140e+00 -1.228763262830847580e+00 -3.805303421578656170e-02 1.460000021755695343e+01 1.050662443348384878e+00 -7.142131312726078887e-03 -4.853376645460469319e-03
2.335000000000000000e+03 5.168150880203224773e+00 -8.443455816770015776e-01 -3.451594424316223320e-02 1.460000021755695343e+01 1.050871771867917692e+00 7.681391302616751189e-03 1.013818662407610371e-02
2.016000000000000000e+03 6.433324971705594919e+00 -6.970432133150621379e-01 1.567283211784309405e-01 1.460000021755695343e+01 9.588312034811351525e-01 5.228071549325319367e-02 -8.614590298415965297e-02
2.830000000000000000e+03 1.421885135826329360e+00 -6.587253127975949418e-01 -2.651198200519157555e-01 1.460000021755695343e+01 1.062510536786027693e+00 -3.475295672475601887e-03 -4.682926808619294369e-03
2.437000000000000000e+03 4.316106499699114529e+00 9.266712720851947305e-01 4.706662019384869056e-02 1.460000021755695343e+01 1.081629134404750170e+00 -1.082837087934105345e-02 2.730844185576881966e-02
2.672000000000000000e+03 2.557958384581975775e+00 -8.534227667633199621e-01 2.973351512234164717e-01 1.460000021755695343e+01 1.071940714545612350e+00 -1.750405990170077891e-02 -3.201159587939581865e-03
2.191000000000000000e+03 6.271289546856136710e+00 8.700128371165876118e-01 -1.795100936506365819e-01 1.460000021755695343e+01 1.068881402797744684e+00 1.353476580550167820e-02 3.255608437592656668e-02
2.915000000000000000e+03 7.788127194500086281e-01 7.257670795425162913e-01 -4.071317814043141081e-01 1.460000021755695343e+01 1.066257355531863071e+00 2.368903818290593946e-02 2.527209854876201717e-04
2.218000000000000000e+03 5.907732506554233431e+00 -1.355122553670540686e+00 -2.448456489166130901e-01 1.460000021755695343e+01 1.067252229442057665e+00 4.773149274060475671e-03 -1.139954751729777352e-02
2.530000000000000000e+03 2.964988285354789976e+00 -1.859453769803827705e-01 -4.675334614775968345e-01 1.460000021755695343e+01 7.462961377629001580e-01 2.451906487094214493e-02 1.557387146270580638e-03
2.336000000000000000e+03 5.018584479688734667e+00 1.187736445663807094e+00 4.770355228659969304e-01 1.460000021755695343e+01 1.071487664141291596e+00 -1.076493486058480685e-02 9.471985750506008942e-04
2.980000000000000000e+03 1.467539701161028609e-01 9.125362778262150476e-01 1.877374450972346120e-01 1.460000021755695343e+01 1.042183354674689255e+00 1.869718130025660799e-02 2.290753544423324538e-03
2.544000000000000000e+03 3.531325094461357228e+00 -3.719462883573335654e-01 -2.523091602661923227e-01 1.460000021755695343e+01 1.097964469331297099e+00 8.410446852122666073e-02 -1.640948686490565148e-02
1.987000000000000000e+03 7.315472923578508535e+00 -1.304840261160352233e+00 -2.046700137086800986e-01 1.460000021755695343e+01 1.021326164423187466e+00 -1.665323977998146854e-02 6.282004053498199680e-02
2.365000000000000000e+03 3.997335976090887755e+00 3.173462980961672120e-01 2.571107226269996396e-02 1.460000021755695343e+01 6.726623744048801923e-01 2.364035071399517296e-02 1.289513908101803386e-01
2.178000000000000000e+03 6.218898157066565346e+00 -7.061585103571832445e-02 4.434876543463702608e-02 1.460000021755695343e+01 7.817996143459938763e-01 1.812673276733042446e-02 1.841979691129222718e-01
2.848000000000000000e+03 9.734783165697564744e-01 -9.242313497545912027e-02 3.360418159284119799e-01 1.460000021755695343e+01 6.609596725863603472e-01 -5.754773912250371604e-01 -1.536171185322448250e-02
2.810000000000000000e+03 1.253946568750560653e+00 -1.200539811495064668e-01 -1.190359650134743402e-01 1.460000021755695343e+01 1.051754357965914322e+00 6.191699572551916803e-02 1.980027444130032510e-01
2.490000000000000000e+03 3.757085971823943105e+00 1.035858782520599819e+00 2.928886499279149125e-01 1.460000021755695343e+01 1.076373638269189748e+00 -9.227314079910859529e-03 1.591742229716015464e-02
2.520000000000000000e+03 3.808559474879842366e+00 6.052472872556978745e-01 -1.772646699385981572e-01 1.460000021755695343e+01 1.041881608122057878e+00 -1.989129883059875814e-02 7.467657130078951891e-03
2.840000000000000000e+03 1.247850913218697233e+00 1.459648750038404108e+00 -4.618414299319856808e-01 1.460000021755695343e+01 1.061198869476142503e+00 -1.820367633605671654e-03 -7.449326411379016827e-04
2.056000000000000000e+03 5.402257794830374493e+00 4.387289919769951640e-02 -1.689440763807165402e-01 1.460000021755695343e+01 8.610652551062041304e-01 -6.821142951484085448e-02 1.475491733480921719e-01
3.054000000000000000e+03 -2.299027564598907780e-01 2.936594394426236265e-01 -2.043263594207739564e-01 1.460000021755695343e+01 1.038547055015539788e+00 1.811843359107392359e-01 -3.031668882555346028e-03
2.409000000000000000e+03 4.650666594343368487e+00 -7.502332784313210379e-01 -1.645048506004226918e-01 1.460000021755695343e+01 1.057103599490648360e+00 3.463038058479256387e-02 1.497610813709901109e-02
2.570000000000000000e+03 2.512431045268646024e+00 5.834189747091184097e-01 -1.316932272294325801e-01 1.460000021755695343e+01 9.879202516975570392e-01 2.529645853014796386e-01 -1.432490172615646651e-01
2.158000000000000000e+03 6.460468629576448407e+00 -7.247753251695785437e-01 -2.116054997066270649e-01 1.460000021755695343e+01 1.075776713018409492e+00 7.622168189579145436e-02 8.833105737898552107e-03
2.438000000000000000e+03 4.161261580427556339e+00 -2.842677431827433931e-01 -1.700172068602867625e-01 1.460000021755695343e+01 1.009603638466100239e+00 -7.949332713481953305e-02 -1.448137905955380611e-01
2.119000000000000000e+03 6.617931794675955715e+00 3.249647539358902493e-01 1.368866562916770391e-01 1.460000021755695343e+01 1.010778342468187985e+00 -1.776993934496864658e-01 1.751436428764248376e-02
2.092000000000000000e+03 6.766717755213511154e+00 -8.336877932281921977e-01 2.276745384423139451e-01 1.460000021755695343e+01 9.971150120906573378e-01 1.182313514075774563e-01 8.809342762237844238e-02
2.705000000000000000e+03 2.227039204356363822e+00 1.062311226232224071e+00 4.705982432192787335e-01 1.460000021755695343e+01 1.070793260457707063e+00 -3.442428441845879483e-02 8.281851029320162413e-03
2.351000000000000000e+03 4.950570911224889237e+00 1.002977563129233252e+00 1.966446154769486976e-01 1.460000021755695343e+01 1.069966974085295730e+00 -1.752558937418269291e-02 2.697962036353122699e-03
2.310000000000000000e+03 5.167294179501429774e+00 -1.411043373249753152e+00 7.620109259568112747e-02 1.460000021755695343e+01 1.059008355398011858e+00 -1.997997010016610425e-03 -9.645419200302240634e-03
2.207000000000000000e+03 5.955291104868908114e+00 -6.863616298587901232e-01 -2.231427146542786233e-01 1.460000021755695343e+01 1.079504462096019024e+00 -1.295212377648258945e-02 -3.299839167357047215e-02
2.849000000000000000e+03 1.335011680394527778e+00 7.074705591674427252e-01 -8.901067209237089814e-03 1.460000021755695343e+01 1.050031113442355002e+00 3.547328034193075741e-02 -2.341754702138086272e-02
2.326000000000000000e+03 5.166139964930700046e+00 4.859149977038656476e-01 -2.155452358628256182e-01 1.460000021755695343e+01 1.051178896901933113e+00 -1.412898326203976540e-01 -1.078107664715657887e-01
2.352000000000000000e+03 4.950705951336120236e+00 5.540087426335162935e-01 1.220859661485083625e-01 1.460000021755695343e+01 1.019276737546531031e+00 -3.033827082072914835e-02 3.161656361630118747e-03
1.942000000000000000e+03 7.301920656021531286e+00 1.896496014167806110e-01 2.911840528343150880e-01 1.460000021755695343e+01 7.884488555552540134e-01 -4.784238373421508678e-02 4.395096695385548868e-02
2.093000000000000000e+03 6.956913083249132157e+00 -1.456461935867133128e+00 -6.308584571707877287e-02 1.460000021755695343e+01 1.050460679217490201e+00 5.446331652711449561e-03 1.455361395140661145e-02
2.628000000000000000e+03 2.799566811050287818e+00 -1.066943512233255786e+00 -2.593683003253030583e-01 1.460000021755695343e+01 1.073545345577458621e+00 7.493933939883574112e-03 -9.784577955641196416e-04
2.916000000000000000e+03 8.768688873250696236e-01 -1.120448051863225825e+00 5.898834027205056285e-02 1.460000021755695343e+01 1.046475695683698914e+00 -1.590869786295711144e-02 4.046926088312184124e-03
2.612000000000000000e+03 2.809206940839807931e+00 -1.337914413354961640e+00 4.978547815294289691e-01 1.460000021755695343e+01 1.068234850019444959e+00 -1.687471151616319284e-04 3.980755173599863535e-04
2.938000000000000000e+03 4.767787286071628050e-01 9.895652538564253531e-01 9.425937865496450407e-02 1.460000021755695343e+01 1.047968459563185073e+00 2.049551055234834565e-02 1.948172846615655804e-02
2.885000000000000000e+03 9.777195328913375061e-01 1.391892436318650672e+00 5.240469520550718185e-03 1.460000021755695343e+01 1.056301796760080514e+00 8.623070179970025034e-03 2.110632022114359088e-02
2.192000000000000000e+03 4.582600375789964708e+00 2.676734482752236577e-01 -2.413775669757822484e-01 1.460000021755695343e+01 8.661482993810383224e-01 1.330258880926196013e-02 -1.504660659729594417e-02
2.743000000000000000e+03 2.055360068134448159e+00 -1.420463870485866753e+00 2.422439455130874497e-01 1.460000021755695343e+01 1.063829491651910431e+00 -4.023021554071120470e-03 -3.114112959041174643e-03
2.135000000000000000e+03 6.253768613654884234e+00 4.921328451791857073e-01 -3.675389847946431421e-01 1.460000021755695343e+01 9.355921601572296797e-01 1.231948799539620415e-01 -2.603462460511056162e-02
2.491000000000000000e+03 3.990399627750647493e+00 9.173506103836143177e-01 -4.177642776932273261e-01 1.460000021755695343e+01 1.053387012180828197e+00 1.277502044089116884e-02 1.338911425700579395e-02
2.094000000000000000e+03 6.847789456409945075e+00 -8.514767729665213558e-01 2.072664121184170649e-01 1.460000021755695343e+01 1.018457359669091344e+00 9.704667794396168445e-02 6.810664550707444531e-02
2.292000000000000000e+03 4.314145829924711073e+00 1.279614163867533183e-01 -4.008813800371570091e-01 1.460000021755695343e+01 6.622389515824600448e-01 1.726641067572967370e-01 6.901228977277024113e-02
2.410000000000000000e+03 4.475982194774142719e+00 4.844626031144300127e-01 3.996358670916659861e-01 1.460000021755695343e+01 1.087523289100156054e+00 -1.272813895155604780e-01 1.615837966943420301e-02
2.378000000000000000e+03 4.787037784604834201e+00 -1.050469265479532011e+00 1.531998181840652506e-01 1.460000021755695343e+01 1.064112852114859731e+00 -3.033843606158489765e-03 2.450943617182468025e-03
2.531000000000000000e+03 3.583400951381086941e+00 1.252343817981122376e+00 7.043028646054132202e-02 1.460000021755695343e+01 1.075660060834892962e+00 -2.265290392139438587e-04 1.621586400357047722e-02
2.423000000000000000e+03 3.972557600757570917e+00 -7.895274004912072874e-01 4.622692936669017261e-01 1.460000021755695343e+01 9.425662587679379811e-01 -2.698268152818438237e-01 1.526212993620374228e-02
2.095000000000000000e+03 6.013052515817742361e+00 4.666927028642062214e-02 -2.787474975924000287e-01 1.460000021755695343e+01 1.013352686412424708e+00 6.259854302396375414e-02 6.977700540842894650e-02
3.001000000000000000e+03 7.348714054500382620e-02 -1.032011532550323851e+00 3.331888386570670546e-01 1.460000021755695343e+01 1.039585478433300736e+00 -1.457879065134030060e-02 -7.537648980118234927e-03
2.395000000000000000e+03 4.513433129699746971e+00 9.488205825305118246e-01 -2.695286606198467050e-01 1.460000021755695343e+01 1.094566612979942288e+00 4.762105743044288408e-02 3.767381942504136744e-02
2.521000000000000000e+03 3.564733966406133270e+00 -1.250979930984548849e+00 6.735723419923515982e-03 1.460000021755695343e+01 1.055392158898743826e+00 8.877765618979100966e-04 -4.765903833467976213e-03
2.027000000000000000e+03 4.996880837590311764e+00 -2.176292650749559465e-01 1.244146537635121702e-01 1.460000021755695343e+01 8.683732971954608582e-01 9.803329971730600015e-03 -5.490433006271241284e-02
3.055000000000000000e+03 -1.620854517055291266e-01 -6.587464856681585212e-01 -7.940151692850570819e-02 1.460000021755695343e+01 1.032903465890639749e+00 -6.869105614359026502e-02 3.661093201022278063e-03
2.640000000000000000e+03 2.681727622727388294e+00 4.033251587993239573e-01 1.413390968237761280e-01 1.460000021755695343e+01 1.118268745802342590e+00 -9.339470051569963294e-02 -1.558376461495998566e-01
2.146000000000000000e+03 6.649950456594578618e+00 -1.466713878553267181e+00 -3.293594319436315976e-02 1.460000021755695343e+01 1.068245164803846459e+00 3.468070719919666596e-03 -9.829896335271951988e-03
2.613000000000000000e+03 2.927173186664145277e+00 1.382163497330268109e+00 -3.569223522985423003e-01 1.460000021755695343e+01 1.070028128991397320e+00 3.529372574417442669e-03 2.866032177152143343e-03
2.269000000000000000e+03 5.686486372297514968e+00 -9.017977118610225329e-01 -1.916414169055856154e-01 1.460000021755695343e+01 1.071941256671373077e+00 1.427620036535658284e-02 4.901836092750813667e-03
2.545000000000000000e+03 2.997942563484587986e+00 -6.579245173917640244e-02 7.435197008331331792e-02 1.460000021755695343e+01 6.553383789508231416e-01 1.994561843852366290e-01 1.058529781501643674e-01
2.229000000000000000e+03 5.751837770797965099e+00 -1.414200040072798092e+00 2.598407015466997483e-01 1.460000021755695343e+01 1.059449525497682343e+00 -4.239123040664692123e-03 -1.048508447871441054e-02
2.147000000000000000e+03 6.615415922861575204e+00 2.607941174932114081e-01 -8.168582408517821580e-02 1.460000021755695343e+01 1.044368826259689742e+00 -3.475645975212071637e-02 -6.744987777452191025e-02
2.729000000000000000e+03 2.018315144918953141e+00 1.313802675928427588e+00 1.334347278421052496e-01 1.460000021755695343e+01 1.071486447026410493e+00 -6.634118567424369256e-03 1.680657872488554652e-02
2.706000000000000000e+03 2.351828635512863919e+00 7.954119281546953024e-01 -1.149513928054581580e-01 1.460000021755695343e+01 1.077753902335147895e+00 3.197752806734165121e-02 -3.096945786126845818e-02
2.799000000000000000e+03 1.493716594860641234e+00 1.218967685679538837e+00 1.076174143247444343e-01 1.460000021755695343e+01 1.065463100654728823e+00 -6.141275013843901795e-04 1.145585146697129277e-02
3.002000000000000000e+03 2.458492024792676700e-01 -3.034450408863118565e-01 4.381808723370497760e-01 1.460000021755695343e+01 1.270432515078300906e+00 -5.681154156679688733e-02 2.879738989304250416e-02
2.532000000000000000e+03 3.555036185373622537e+00 -5.292946390284728464e-01 -1.633085963516709982e-01 1.460000021755695343e+01 1.043518772799429950e+00 3.850431757929418525e-02 -2.386043411949717238e-02
2.230000000000000000e+03 6.068052009722515905e+00 -9.176303508070148274e-01 -2.696197265923590547e-01 1.460000021755695343e+01 1.080574430624622773e+00 3.557231189978376368e-02 2.388797448540681389e-03
2.492000000000000000e+03 3.862328776591097412e+00 1.332628271954408028e+00 1.788091287266768137e-01 1.460000021755695343e+01 1.077158854243058350e+00 -5.913208012104615580e-03 1.320604254665845405e-02
2.193000000000000000e+03 6.175290552250150000e+00 -1.004238289529444605e+00 -3.713767558219723819e-01 1.460000021755695343e+01 1.078845232364185280e+00 3.094658204220442771e-02 1.120605372163470045e-02
3.064000000000000000e+03 -4.190568279724008471e-01 1.411308272515729101e+00 -5.353319130343886512e-02 1.460000021755695343e+01 1.004961785896228088e+00 1.440180581011958616e-02 1.783927210307977365e-02
2.396000000000000000e+03 4.101543114384894828e+00 -6.907630241681215200e-01 4.491954001675141916e-01 1.460000021755695343e+01 9.506042961690241988e-01 -1.897970073591684903e-01 5.102416608668827736e-02
2.337000000000000000e+03 3.159471581750863400e+00 -1.441797091304261591e-01 -4.079158979104920424e-01 1.460000021755695343e+01 6.400270237029125342e-01 1.370770599067320517e-01 -8.823012627407146591e-02
1.804000000000000000e+03 6.847923801331043947e+00 4.030290700453553199e-01 3.872075233418966200e-01 1.460000021755695343e+01 8.158615833075512080e-01 2.732059001149122479e-01 -6.817169559000058054e-02
2.096000000000000000e+03 6.916905509201356494e+00 1.488332926195878203e+00 7.368864179519545032e-02 1.460000021755695343e+01 1.075005810489926494e+00 8.690014125504540816e-04 3.807929245686766766e-03
2.850000000000000000e+03 1.179934868480449373e+00 -1.262586659265721334e+00 -2.689942419087110737e-01 1.460000021755695343e+01 1.051020522668268065e+00 -1.402924113373820586e-03 -1.134646396685873478e-02
2.581000000000000000e+03 3.059090448530600082e+00 6.186985341822197615e-01 -4.205942083376978252e-02 1.460000021755695343e+01 9.868571453519504599e-01 6.143885666606191398e-02 -1.115907163979231419e-02
2.800000000000000000e+03 1.294908887544309550e+00 -5.135407112335101110e-02 -4.749998832151859363e-01 1.460000021755695343e+01 8.930613082895033639e-01 -2.103040787919241705e-01 5.413417504090381471e-02
2.001000000000000000e+03 6.174266854372808311e+00 -6.654653516393091994e-01 4.366934488188663477e-01 1.460000021755695343e+01 8.615342988525942491e-01 -2.619623247659312593e-02 4.937865918599164015e-05
2.690000000000000000e+03 2.252632466057007843e+00 -1.199377943880272079e+00 -4.729379008884185831e-01 1.460000021755695343e+01 1.066019317184699444e+00 1.518672331441685112e-02 -3.300488930477441917e-03
2.571000000000000000e+03 3.170698031423709207e+00 1.086557398551696529e+00 3.385880390124538369e-02 1.460000021755695343e+01 1.068212268162077150e+00 7.675346074465089902e-03 1.150135410336122072e-02
2.869000000000000000e+03 9.338958832281610833e-01 -2.952487535324153090e-01 -2.118953777662346549e-01 1.460000021755695343e+01 1.010806392928651709e+00 1.880711603610399907e-01 -6.942315557128592163e-02
2.991000000000000000e+03 6.477099329934381255e-02 3.432531774040241679e-01 2.548812289302987422e-01 1.460000021755695343e+01 1.196803336463468703e+00 -4.783618898968281657e-02 1.252159291058944912e-02
2.452000000000000000e+03 2.843710683262229644e+00 -4.238944540632781366e-01 2.819292533605773921e-01 1.460000021755695343e+01 7.552089370709256233e-01 -1.438659065892308186e-01 -8.149452624198169626e-02
2.691000000000000000e+03 2.100447783151639491e+00 -2.147224117298074664e-01 -3.146240329476502340e-01 1.460000021755695343e+01 7.723685929740746747e-01 2.876905930285930668e-02 1.564753550713889607e-01
2.673000000000000000e+03 2.492083626318898126e+00 1.332664576727058625e+00 -4.334731528903701947e-01 1.460000021755695343e+01 1.073041258639582329e+00 1.927946862756308279e-03 3.774430703421875711e-04
2.120000000000000000e+03 5.726488555854255758e+00 -1.609756496406370141e-01 4.228188740224601005e-01 1.460000021755695343e+01 7.125591872652808911e-01 -1.879143394797762878e-01 -2.273269609175023603e-02
2.953000000000000000e+03 4.978111201012210274e-01 1.034412540410730497e+00 -4.040162975353400188e-01 1.460000021755695343e+01 1.048362246382788410e+00 2.218780579027136712e-02 4.227639416141317635e-03
2.068000000000000000e+03 6.859278906135660492e+00 1.182338214754843353e+00 -2.542505880043861854e-02 1.460000021755695343e+01 1.072629976057137391e+00 1.889247356800329014e-03 -4.991848894664216961e-04
2.424000000000000000e+03 4.309438982165986864e+00 -6.208229709165512533e-01 -3.217655749390196940e-02 1.460000021755695343e+01 1.043609387784768083e+00 6.585748216503335695e-02 2.603499072984939711e-02
1.917000000000000000e+03 5.986895493064519513e+00 -1.214829363788853464e-02 4.133437703768760296e-01 1.460000021755695343e+01 7.107585845690354009e-01 2.196939323999158589e-02 3.517250017474957829e-02
2.256000000000000000e+03 5.557490705749124515e+00 -7.951451798759922029e-01 -2.299447504483787541e-01 1.460000021755695343e+01 1.067816182234689659e+00 -5.406978468163440741e-05 -3.113926025441287574e-04
2.717000000000000000e+03 1.734512382476330661e+00 -3.438660096580271608e-01 -2.480092436813175760e-01 1.460000021755695343e+01 9.423759338799337915e-01 4.736728142162077021e-02 6.487230034010488255e-02
2.439000000000000000e+03 4.402206146694697786e+00 -1.389540662958852923e+00 -2.828620090724329184e-01 1.460000021755695343e+01 1.065483811623403110e+00 1.772400697769633236e-03 -5.699404196127313103e-03
2.270000000000000000e+03 5.153554081673887843e+00 2.164802045910629302e-01 -2.992870249876021793e-01 1.460000021755695343e+01 9.634812813552828814e-01 -8.580350714919687816e-02 -1.294061837269426807e-01
2.546000000000000000e+03 3.394895934757130362e+00 1.368407698528430139e+00 -4.303112729303444350e-01 1.460000021755695343e+01 1.072586035332519394e+00 6.462915172138476716e-03 3.547407364436761402e-03
2.069000000000000000e+03 6.967414415722767984e+00 -1.144375650099339170e+00 1.546424752795922397e-01 1.460000021755695343e+01 1.058244870156509254e+00 3.396543846747020201e-02 2.323907464854266247e-02
2.136000000000000000e+03 6.752421459752619981e+00 -8.143862042940495094e-01 6.275570781789259478e-02 1.460000021755695343e+01 1.055875002658629214e+00 8.998158067030880003e-02 6.254916464944797194e-02
2.440000000000000000e+03 3.532769836100758898e+00 -1.537801982759280373e-01 9.723549257893931985e-02 1.460000021755695343e+01 8.905812710874897453e-01 -1.796272857488983299e-01 -8.484204564811692606e-02
2.924000000000000000e+03 8.344561816732637416e-01 -1.249186024433646569e+00 -1.373347364719707808e-01 1.460000021755695343e+01 1.047252962049054270e+00 1.305757670452870577e-04 -1.109637513345928563e-02
1.955000000000000000e+03 6.184111304382814644e+00 -7.263514437890474795e-01 4.240162590918766794e-01 1.460000021755695343e+01 8.898908489820792633e-01 -6.510045665483771282e-02 1.767682779447685669e-03
2.137000000000000000e+03 6.809363460577800176e+00 -1.294540363465978450e+00 4.815129397271302736e-01 1.460000021755695343e+01 1.091389264905828771e+00 1.903683258045470519e-02 2.113917483661359540e-03
1.861000000000000000e+03 7.117409298926610894e+00 1.391600283593140419e-01 -4.736705003957764060e-01 1.460000021755695343e+01 6.602503818179406014e-01 -6.755820555597695509e-02 -3.164464201459243030e-03
2.547000000000000000e+03 2.851569847224143750e+00 -4.340136218355089559e-01 3.122270237266310811e-01 1.460000021755695343e+01 7.108184570388027534e-01 -2.407450937401094462e-02 -5.465701744233267267e-02
2.901000000000000000e+03 8.979806983628149109e-01 1.121672764013374124e+00 2.973490295805064076e-01 1.460000021755695343e+01 1.055015347250518598e+00 -7.701817060394891903e-03 2.168337887073533421e-02
1.928000000000000000e+03 7.187487504666817628e+00 -5.403943383388041394e-03 -1.911583864109686060e-01 1.460000021755695343e+01 9.098166475436324507e-01 1.695355364005484422e-01 1.077711404927595706e-01
2.501000000000000000e+03 3.643071074449200086e+00 8.321052305723275477e-01 -1.553923107253036007e-01 1.460000021755695343e+01 1.054430198105817063e+00 8.720241027813914469e-02 -1.099559464192564201e-01
2.692000000000000000e+03 2.446036147028121110e+00 -6.606333439145920527e-01 7.673168942959658449e-03 1.460000021755695343e+01 1.069843097406856902e+00 1.053493818909292251e-02 1.370384207293396002e-02
2.159000000000000000e+03 5.892717137519843718e+00 8.878165487357244645e-01 4.195654264254060628e-01 1.460000021755695343e+01 8.941291351329532233e-01 -2.690591083344083534e-02 5.527300121768581598e-02
2.811000000000000000e+03 1.423130930321605314e+00 7.909632895056904756e-02 -3.662520705736353466e-01 1.460000021755695343e+01 6.838575782211061549e-01 5.740329454414389021e-01 1.404543995320727268e-01
2.160000000000000000e+03 6.492336967962140548e+00 9.378413698588480285e-01 -2.893668702916312729e-01 1.460000021755695343e+01 1.085080709642269881e+00 1.121691064984958221e-02 2.283559369975359660e-02
2.777000000000000000e+03 1.814428063994285356e+00 1.412831494852823777e+00 -2.548678420738942352e-01 1.460000021755695343e+01 1.071795576115386561e+00 4.191408148483841307e-03 5.026534836861175880e-03
2.194000000000000000e+03 6.369398267993824803e+00 -5.821829469318112737e-01 -4.792889477298359346e-01 1.460000021755695343e+01 1.048568592106211117e+00 4.510715330261139133e-02 5.716066585786127620e-03
2.641000000000000000e+03 2.782533640853274370e+00 6.581277482633191012e-01 -4.265621124128119446e-01 1.460000021755695343e+01 1.001505236351030836e+00 -2.297127946268614357e-02 1.452933241829197988e-02
2.029000000000000000e+03 5.893007915835699606e+00 2.461043428118202814e-01 3.184611242524828523e-01 1.460000021755695343e+01 7.468835634935252488e-01 6.125220408591268428e-02 -4.207881471466430601e-02
3.022000000000000000e+03 4.908408784606350939e-02 1.097530407390669094e+00 1.787557043433539439e-01 1.460000021755695343e+01 1.034251250680805922e+00 2.717956633461884181e-02 1.804008987104019704e-02
2.642000000000000000e+03 1.571673969600305254e+00 7.505375631835330130e-02 -1.979809090381883796e-01 1.460000021755695343e+01 6.212670988042633402e-01 6.390279039481637155e-03 -4.342434140504846524e-02
3.023000000000000000e+03 -1.132807833410081760e-01 -1.220036616042328603e+00 -6.054344438503902158e-04 1.460000021755695343e+01 1.025035874091732246e+00 -2.481759530464257638e-02 7.474609027567035140e-04
2.281000000000000000e+03 5.460081319188143212e+00 4.925912015131159727e-01 -3.874781177034135604e-01 1.460000021755695343e+01 9.570316660788242835e-01 -3.688799816546251692e-02 -2.100212382276314509e-03
2.502000000000000000e+03 3.513348068377384337e+00 3.187332395235243365e-01 -1.220412580409765274e-02 1.460000021755695343e+01 8.031925505305067547e-01 -1.079717417148588765e-01 3.713765637548902682e-02
2.902000000000000000e+03 7.553826968672278097e-01 -7.037316739950966182e-01 -4.413173320388915077e-01 1.460000021755695343e+01 1.030272915860590555e+00 1.003537389450106197e-02 -3.043689229627234033e-04
2.812000000000000000e+03 1.195316819912334960e+00 -1.077506335861096176e-01 5.422381768623273784e-02 1.460000021755695343e+01 8.456019752090583319e-01 1.349119722906523822e-01 6.167144438488324915e-03
2.925000000000000000e+03 6.508911628928862880e-01 -2.071459447228388706e-01 -4.055871555238037551e-01 1.460000021755695343e+01 9.682422607187765040e-01 4.524490204750317712e-01 6.427109329819553907e-02
2.503000000000000000e+03 2.841750511153115166e+00 1.961152796713459823e-02 2.476368726997485725e-01 1.460000021755695343e+01 6.184358685047501858e-01 7.080319662998889318e-02 7.706566944166386157e-02
2.493000000000000000e+03 3.748907251544606911e+00 6.730367228197188245e-01 -1.616222805769547688e-01 1.460000021755695343e+01 1.013189151575446978e+00 -1.426189195211977675e-03 -1.060707675976889711e-02
2.311000000000000000e+03 5.369879754982117781e+00 -9.568347262656733410e-01 7.446614244737018162e-02 1.460000021755695343e+01 1.054550670688653380e+00 -3.257954738796781536e-03 -2.287704952476981180e-03
2.282000000000000000e+03 5.581347117402687630e+00 9.308493897714030796e-01 2.555783633328141402e-01 1.460000021755695343e+01 1.062981834513405888e+00 -1.515184077318962319e-02 -3.312834085989024152e-02
2.070000000000000000e+03 7.035606338561954054e+00 4.376241818158536634e-01 -3.732796082113198355e-01 1.460000021755695343e+01 9.849544153149688563e-01 -5.506198038271095663e-02 -4.354370634140264373e-02
2.312000000000000000e+03 5.289514924406701013e+00 1.023430631371548438e+00 3.429627856482248549e-01 1.460000021755695343e+01 1.060184184062356261e+00 -9.811947246984942597e-03 -8.274915753650916939e-04
2.121000000000000000e+03 6.657526107690551420e+00 -3.639309308469943494e-01 -3.142763549697965009e-01 1.460000021755695343e+01 9.780771675382098351e-01 9.596859512655374347e-02 2.488921189455591682e-02
2.231000000000000000e+03 4.098171475792119267e+00 3.795725721716670664e-01 -1.550388869949480275e-03 1.460000021755695343e+01 7.463361053634995912e-01 1.517132039676376276e-01 1.789734630015779870e-01
2.718000000000000000e+03 2.318457546057467233e+00 9.355054811116595426e-01 4.214677762632308422e-01 1.460000021755695343e+01 1.071803952633114010e+00 -3.427272630803846615e-02 -1.176510879321098759e-03
2.657000000000000000e+03 2.577527557138927783e+00 1.112495326894890724e+00 3.006025325008600535e-01 1.460000021755695343e+01 1.074044542071771247e+00 -1.362511652381246871e-02 1.985958010563234136e-02
1.944000000000000000e+03 7.071826111742979926e+00 2.067453219590628666e-01 3.775984464806698693e-01 1.460000021755695343e+01 8.430097325965835164e-01 8.602146407154802332e-02 -4.814652841031758640e-02
2.353000000000000000e+03 4.771751828304972243e+00 -1.096669597302928789e+00 -9.251056227402558452e-02 1.460000021755695343e+01 1.063085803205057855e+00 6.236743570987771275e-03 -2.097306292527504126e-03
2.556000000000000000e+03 3.436042787447795011e+00 -1.390830208717634742e+00 4.693320486167601446e-01 1.460000021755695343e+01 1.058263943857638667e+00 1.335004364542830696e-03 -8.748178511469710018e-04
